VNUM	LOCALE_NAME
14030	Camp d'entraînement
14031	Camp d'entraînement
14032	Camp d'entraînement
14033	Camp d'entraînement
14034	Camp d'entraînement
14035	Camp d'entraînement
14036	Camp d'entraînement
14037	Camp d'entraînement
14038	Camp d'entraînement
14039	Camp d'entraînement
14040	Fonderie
14041	Fonderie
14042	Fonderie
14043	Fonderie
14044	Fonderie
14045	Fonderie
14046	Fonderie
14047	Fonderie
14048	Fonderie
14049	Fonderie
20001	Alchimiste
20002	Aranyo
20003	Ah-Yu
20004	mendiant
20005	Yonah
20006	Mirine
20007	Magasinier
20008	Octavio
20009	Vieil Homme
20010	Marchand Ambulant
20011	Uriel
20012	Yu-Rang
20013	Pêcheur
20014	Taurean
20015	Deokbae
20016	Forgeron
20017	Yu-Hwan
20018	Baek-Go
20019	Yang-Shin
20020	Balso le traître
20021	Ariyoung
20022	Huahn-So
20023	Soon
20024	Harang
20025	.
20026	Ji-Ryu
20027	Gillian
20028	Frère de Mirine
20029	Poney
20030	Cheval
20031	Père Noël
20032	Sapin de noël
20033	Sapin de noël
20034	Sapin de noël
20035	Drapeau
20036	Drapeau
20037	Drapeau
20038	..
20039	.
20040	Préfet
20041	Passant ivre
20042	Marchant Ambulant
20043	.
20044	Fabricant d'Armes
20045	Fabricant d'Armures
20046	Joaillier
20047	Veine de diamant
20048	Veine d'ambre
20049	Veine Fossile de Tronc
20050	Veine de cuivre
20051	Veine d'argent
20052	Veine d'or
20053	Veine de Jade
20054	Veine d'ébène
20055	pile de coquillages
20056	Veine d'or blanc
20057	Veine de cristal
20058	Veine d'améthyste
20059	Veine de larme céleste
20060	Alchimiste de diamant
20061	Alchimiste d'ambre
20062	Alchimiste de bois
20063	Alchimiste de cuivre
20064	Alchimiste d'argent
20065	Alchimiste d'or
20066	Alchimiste de jade
20067	Alchimiste d'ébène
20068	Alchimiste de Perles
20069	Alchimiste d'or blanc
20070	Alchimiste de Cristal
20071	Alchimiste améthyste
20072	Alchimiste de larmes
20073	Sceau ancien
20074	Tour de démon d'armes
20075	Tour de démon d'armures
20076	Tour de démon d'objets
20077	Garde Altar
20078	Garde Altar
20079	Garde Altar
20080	Maître d'entraînement
20081	Sceau du gang volé
20082	Maître
20083	Jegal-Tunseok
20084	Biologiste Chaegirab
20085	Jimjunja
20086	Handu-Up
20087	Wonda-Rim
20088	Chuk-Sal
20089	Pung-Ho
20090	Heuk-Young
20091	Seon-Pyeong
20092	Hwa-Hee
20093	Koe-Pung
20094	Hong-Hae
20095	Seon-Hae
20096	Obélisque
20097	Porte du château
20098	Porte du château
20099	Porte du château
20101	Cheval blanc
20102	Cheval marron
20103	Cheval noir
20104	Cheval blanc
20105	Cheval marron
20106	Cheval noir
20107	Cheval blanc
20108	Cheval marron
20109	Cheval noir
20110	Sanglier
20111	Loup
20112	Tigre
20113	Lion
20114	white lion
20115	Sanglier Pugnace
20116	Loup bagarreur
20117	Tigre tempétueux
20118	Lion carnassier
20119	Noble cheval noir
20120	Ã»ÀÇÀü°©È£
20121	ÁøÀûÀÇÀü°©È£
20122	È²ÀÇÀü°©È£
20123	³ìÀÇÀü°©È£
20124	ÈæÀÇÀü°©È£
20125	¹éÀÇÀü°©È£
20126	Père Noël
20127	Bannière anniversaire 1
20128	Bannière anniversaire 2
20129	Bannière anniversaire 3
20130	Bannière anniversaire 4
20131	Bannière anniversaire 5
20132	Bannière anniversaire 6
20133	Bannière anniversaire 7
20134	Bannière ensoleillée
20139	Bann. guilde (mauve)
20140	Bann. guilde (bleu/vert)
20141	Bann. guilde (rouge/or)
20138	Bannière du Ramadan
20201	Àü°©¿ø
20202	Àü°©¶û
20203	Àü°©È£
20204	Àü°©»çÀÚ
20205	³­ÆøÇÑ Àü°©¿ø
20206	³­ÆøÇÑ Àü°©¶û
20207	³­ÆøÇÑ Àü°©È£
20208	³­ÆøÇÑ Àü°©»çÀÚ
20209	¿ë¸ÍÇÑ Àü°©¿ø
20210	¿ë¸ÍÇÑ Àü°©¶û
20211	¿ë¸ÍÇÑ Àü°©È£
20212	¿ë¸ÍÇÑ Àü°©»çÀÚ
20213	Àü°©¼ý¼ø·Ï
20214	³­ÆøÇÑ Àü°©¼ý¼ø·Ï
20215	¿ë¸ÍÇÑ Àü°©¼ý¼ø·Ï
20216	Àü°©¾Ï¼ø·Ï
20217	³­ÆøÇÑ Àü°©¾Ï¼ø·Ï
20218	¿ë¸ÍÇÑ Àü°©¾Ï¼ø·Ï
20219	blackpony
20220	Å©¸®½º¸¶½º ¼ø·Ï
20221	Àü°©¹é¿õ
20222	Àü°©ÆÒ´õ
20223	Àü°©¼®·æÀÚ
20224	³­ÆøÇÑ Àü°©¼®·æÀÚ
20225	¿ë¸ÍÇÑ Àü°©¼®·æÀÚ
20226	ÈæÀ¯´ÏÄÜ
20227	¹éÀ¯´ÏÄÜ
20228	Àü°©¸ÍÁ¶
20229	³­ÆøÇÑ Àü°©¸ÍÁ¶
20230	¿ë¸ÍÇÑ Àü°©¸ÍÁ¶
20231	Àü°©Èæ¹ü
20232	Àü°©Ç¥¹ü
20233	Muffin (accessoire brun)
20234	Nugget (accessoire brun)
20235	Muffin (accessoire bleu)
20236	Nugget (accessoire bleu)
20237	Muffin (accessoire vert)
20238	Nugget (accessoire vert)
20239	Éclair
20240	Tonnerre
20241	Nugget (bleu marine)
20242	Muffin (rose)
20243	Kyzaghans Pferd
20244	Dragon Nirvana
20245	Dragon Samsara
20246	Manni
20247	Manu
20248	Tulu de combat brun
20249	Tulu de combat noir
20250	Lézard de grotte magma
20251	Lézard de grotte glace
20252	Dragon magmatique
20253	Appaloosa
20254	Lapin blanc
20255	Lapin lunaire
20257	Bernie
20258	Blue Barry
20259	Cerbère (or)
20260	Cerbère (argent)
20261	Cheval spectral
20262	Cheval nocturne
20263	Sombraile
20264	Ombrelame
20265	Ombrelune
20266	Astré
20267	Taureau de combat doré
20268	Taureau de combat argent
20269	Sphinx blanc
20270	Sphinx en pierre
20271	Corbeau de glace
20272	Corbeau nocturne
20273	Lama de Noël blanc
20274	Lama de Noël brun
20275	Alastor
20276	Lapin pressé (rose)
20277	Lapin pressé (bleu)
20278	Kitsune carmin
20279	Kitsune indigo
20298	Bête des ténèbres
20299	Dragon
20300	Maître Corps à Corps
20301	Maître en Force Mentale
20302	Maître Assassin
20303	Maître en Archerie
20304	Maître en Armes magiques
20305	Maître en Magie noire
20306	Maître Dragon
20307	Maître en Soin
20320	Maître Corps à Corps
20321	Maître en Force mentale
20322	Maître Assassin
20323	Maître en Archerie
20324	Maître en Armes magiques
20325	Maître en Magie noire
20326	Maître Dragon
20327	Maître en Soin
20340	Maître Corps à Corps
20341	Maître en Force mentale
20342	Maître Assassin
20343	Maître en Archerie
20344	Maître en Armes magiques
20345	Maître en Magie noire
20346	Maître Dragon
20347	Maître en Soin
20348	Garde de la Tour
20349	Palefrenier
20350	Garde du Donjon
20351	Garde du hall
20352	Monument de Hasun
20353	Monument de Seul Rong
20354	Garde du Village
20355	Capitaine
20356	Cultivateur de Ginseng
20357	Monument de Weol
20358	Fleurs sans nom
20359	Vieille Boîte à Papiers
20360	Monument Wha
20361	Monument Su
20362	Monument Mok
20363	Monument Gum
20364	Nakajima
20365	Monument To
20366	Sa-Soe
20367	Gardien des Catacombes
20368	Marchant Ambulant
20369	Lee Chung
20370	Soldat empoisonné
20371	Pierre tombale ancienne
20372	Pierre effritée
20373	Garde du corps
20374	Garde
20375	Barricade en bois
20376	Kim Rim
20377	Yak-Hwan
20378	Amiral Angmur
20379	Soldat blessé
20380	Yon-I-Walker
20381	Confucius
20382	Fleur de rocher
20383	Jae-Seon Kim
20384	Sapin de noël
20385	Gorges d'Am-Heh
20386	Stèle de l'Isfet
20387	Verrou du destin
20388	Porte du dragon
20389	Taureau mexicain
20390	Tombe de Taramor
20391	Herbe solaire
20392	Soldat mort
20393	Soldat blessé
20394	Gardien de Doyyumhwan
20395	Garde de Terre glaciaire
20396	Àû¼ö»ó´Ü ÆÇ¸Å¿ø
20397	Lion glacial
20398	Cube de l'Arctis
20399	Pilier du Dragon du Nord
20400	Myonghorang le Sage
20401	Gardien de la colonie
20402	Gardien du portail
20403	Amarok
20404	Nagual
20405	Waheela
20406	Theowahdan
20407	Fenrir
20408	Gardien du temple
20409	Gardien de la forêt
20410	Guetteur de la forêt
20411	Éclaireur de la forêt
20412	Chef gardien de la forêt
20413	Kawuco
20414	Andastra
20415	Portail
20416	Sam Citrouille
20417	Table de jeu Okey
20419	Dolnarr, garde du dragon
20420	Coffre du dragon doré
20421	Jaharr, garde du dragon
20422	Œuf de dragon
20423	Alchimiste de cristal d.
20424	Alchimiste de rubis
20425	Alchimiste de grenat
20426	Alchimiste d'émeraude
20427	Alchimiste de saphir
20428	Alchimiste de tourmaline
20429	Maître de Zone de combat
20430	Tartelette
20431	Marchand d'anniversaire
20503	Marchand de Gayas
20504	Bourse aux Gayas
30000	°³ÀÎ»óÁ¡
30001	°³ÀÎ»óÁ¡
30002	Mille et une nuits
30003	Roi du barbecue
30004	Chasseur de trésor
30005	Flamme économe
30006	Marchand d'armes
30007	Boutique d'armures
30008	Alchimiste
30101	Statue mythique
30102	Obélisque basaltique
30103	Rocher de la Tortue
30104	Pal runique
30111	1e porte de la Damnation
30112	2e porte de la Damnation
30113	3e porte de la Damnation
30114	4e porte de la Damnation
30115	5e porte de la Damnation
30116	6e porte de la Damnation
30117	7e porte de la Damnation
30118	8e porte de la Damnation
30119	9e porte de la Damnation
30120	Sac d'herbe
30121	Esprit d'un Sura
30122	Esprit d'un Guerrier
30123	Autel Sombre
30124	Squelette de Sura 1
30125	Squelette de Sura 2
30126	Squelette de Sura 3
30127	Squelette de Sura 4
30128	Squelette de Sura 5
30129	Lapin de Pâques
30130	Pierre tombale
30131	Monsieur Lapin
30132	Monsieur Lapin
30301	Filon de cristal d'âme
30302	Filon de rubis
30303	Filon de grenat
30304	Filon d'émeraude
30305	Filon de saphir
30306	Filon de tourmaline
30307	Summer
33001	¸ðÇè°¡ÀÇ ÇØ°ñ
33002	Historien
33003	Citoyen qui jeûne
33004	Citoyen qui jeûne
33005	Citoyen qui jeûne
33006	Citoyen qui jeûne
33007	Citoyen qui jeûne
33008	Jack Pumpkin
34001	Phœnix flamboyant
34002	Faon
34003	Phœnix de glace
34004	Bébé Azraël
34005	Porky
34006	Rufus
34007	Khan
34008	Léonidas
34009	Bébé Azraël
34010	Bambi
34011	Knuud
34012	Bao Bao
34013	Mini bourreau dodu
34014	Mini bourreau dodu (or)
34015	Boney
34016	Phœnix de jade
34017	Porky polaire
34018	Rufus des glaces
34019	Khan arctique
34020	Léonidas polaire
34021	Sheldon
34022	Cooper
34023	Bébé panthère
34024	Bébé léopard
34026	Tête de citrouille
34027	Balayette
34028	Flocon
34029	Clochette
34030	Cupidon
34031	Cœur courroucé
34032	Croissant de lune rouge
34033	Croissant de lune bleu
34034	Brebis blanche
34035	Bélier bleu
34036	Petit dragon
34037	Petit dragon (héros)
34039	Bébé Huashin
34041	Petit singe
34042	Petit singe (héros)
34045	Petite araignée
34046	Petite araignée (héros)
34049	Petit Razador
34050	Petit Razador (héros)
34053	Petit Nemere
34054	Petit Nemere (héros)
34055	Bruce
34056	Wayne
34057	Robin
34058	Valentino
34059	Valentinia
34060	Valentino
34061	Valentinia
34062	Lanterne-lune (orange)
34063	Lanterne-lune (bleue)
34064	Petite Meley
34065	Petite Meley
34066	Bonsaï
34067	Madame Jiangshi+
34068	Monsieur Jiangshi+
34069	Jiangshi junior
34070	Elfe rouge
34071	Elfe vert
34072	Assistant elfe
34073	Mini-Azraël
34074	Mini-Azraël (héros)
34075	Minibourreau ventru
34076	Minibour ventru (héros)
34077	Mini Alastor furieux
34078	Mini Alastor éveillé
34079	Buh
34080	Bébé Baashido
34081	Bébé Baashido (héros)
34082	Nessie
34083	Nessie (héros)
34084	Donnie
34085	Frank
34086	Hou
34087	Bouh
34088	Sinistra
34089	Idall de poche
34090	Lanterne bigarrée
34091	Lanterne verte
34092	Sir Oswald
34093	Sir Cobblepot
34094	Sir Chesterfield (sceau)
34095	Griffy
34096	Nogaj
34097	Astrabelle
34098	Helexna
34099	Chaotiqua
34100	Lynédine
34101	Lycaninho
34102	Petit Catenaccio
34103	Paon éclatant bleu royal
34104	Paon éclatant rose
34105	Paon bleu profond
34106	Noah Cassenoisette
34107	Nora Cassenoix
34108	Caporal Crac
34109	Cha-zooka
34110	Chamon
34111	Petit navire du désert
34112	Insecte des glaces+
34113	Insecte des glaces
34114	Chat enflam. clairvoyant
34115	Chat givré clairvoyant
34116	Chat à trois yeux enfla.
34117	Nain taquin+ (rouge)
34118	Nain taquin+ (vert)
34119	Nain taquin
34120	Bébé Huashin rouge
34121	Bébé Huashin blanc
34122	Bonsaï+
60000	Chef de guilde
60003	Theowahdan
